,time,temperature_2m,relative_humidity_2m,pressure_msl,wind_speed_10m,precipitation
1138,2024-12-27T10:00,4.6,92,1033.0,7.0,0.0
1139,2024-12-27T11:00,5.0,90,1033.0,5.9,0.0
1140,2024-12-27T12:00,5.5,87,1032.3,4.0,0.0
1141,2024-12-27T13:00,4.6,93,1031.9,4.0,0.0
1142,2024-12-27T14:00,5.0,88,1031.6,3.5,0.0
1143,2024-12-27T15:00,5.0,86,1031.5,3.8,0.0
1144,2024-12-27T16:00,4.7,86,1031.5,3.9,0.0
1145,2024-12-27T17:00,4.3,88,1031.6,4.5,0.0
1146,2024-12-27T18:00,4.0,90,1031.7,5.3,0.0
1147,2024-12-27T19:00,3.7,88,1031.9,5.4,0.0
1148,2024-12-27T20:00,3.3,88,1031.9,5.1,0.0
1149,2024-12-27T21:00,3.0,89,1031.9,4.1,0.0
1150,2024-12-27T22:00,2.8,89,1031.9,3.4,0.0
1151,2024-12-27T23:00,2.5,91,1031.9,3.2,0.0
1152,2024-12-28T00:00,2.2,92,1031.5,3.4,0.0
1153,2024-12-28T01:00,2.1,98,1031.1,4.7,0.0
1154,2024-12-28T02:00,2.0,98,1030.9,5.0,0.0
1155,2024-12-28T03:00,1.8,98,1030.9,5.2,0.0
1156,2024-12-28T04:00,1.7,99,1030.6,4.7,0.0
1157,2024-12-28T05:00,1.7,99,1030.4,4.2,0.0
1158,2024-12-28T06:00,1.7,98,1030.2,4.1,0.0
1159,2024-12-28T07:00,1.7,98,1030.5,3.7,0.0
1160,2024-12-28T08:00,1.8,96,1030.7,4.0,0.0
1161,2024-12-28T09:00,1.9,94,1030.9,4.4,0.0
1162,2024-12-28T10:00,2.3,90,1031.1,4.4,0.0
1163,2024-12-28T11:00,2.9,86,1031.1,5.3,0.0
1164,2024-12-28T12:00,3.5,82,1030.4,5.8,0.0
1165,2024-12-28T13:00,3.1,82,1030.4,6.0,0.0
1166,2024-12-28T14:00,3.5,80,1030.1,6.3,0.0
1167,2024-12-28T15:00,3.6,80,1030.2,5.9,0.0
1168,2024-12-28T16:00,3.7,83,1030.2,3.5,0.0
1169,2024-12-28T17:00,3.7,86,1030.2,2.6,0.0
1170,2024-12-28T18:00,3.6,88,1030.6,4.4,0.0
1171,2024-12-28T19:00,3.5,88,1030.8,4.9,0.0
1172,2024-12-28T20:00,3.4,89,1031.1,4.5,0.0
1173,2024-12-28T21:00,3.3,90,1031.2,4.0,0.0
1174,2024-12-28T22:00,3.4,91,1031.2,3.1,0.0
1175,2024-12-28T23:00,3.4,91,1031.5,2.6,0.0
1176,2024-12-29T00:00,3.4,91,1031.5,4.1,0.0
1177,2024-12-29T01:00,3.1,94,1031.5,3.1,0.0
1178,2024-12-29T02:00,2.8,96,1031.3,2.7,0.0
1179,2024-12-29T03:00,2.9,96,1031.3,2.2,0.0
1180,2024-12-29T04:00,2.6,98,1031.3,3.1,0.0
1181,2024-12-29T05:00,2.7,96,1031.3,5.3,0.0
1182,2024-12-29T06:00,3.0,95,1031.3,5.9,0.0
1183,2024-12-29T07:00,3.2,93,1031.9,4.2,0.0
1184,2024-12-29T08:00,3.4,93,1032.4,4.5,0.0
1185,2024-12-29T09:00,3.7,92,1033.0,4.6,0.0
1186,2024-12-29T10:00,4.3,87,1033.4,5.5,0.0
1187,2024-12-29T11:00,4.8,85,1033.4,5.4,0.0
1188,2024-12-29T12:00,5.2,85,1032.8,5.4,0.0
1189,2024-12-29T13:00,5.3,87,1032.6,3.1,0.0
1190,2024-12-29T14:00,5.5,87,1032.3,2.8,0.0
1191,2024-12-29T15:00,5.6,87,1032.3,2.4,0.0
1192,2024-12-29T16:00,5.4,90,1032.5,2.2,0.0
1193,2024-12-29T17:00,5.1,92,1032.6,2.6,0.0
1194,2024-12-29T18:00,5.0,93,1032.8,3.7,0.0
1195,2024-12-29T19:00,4.9,92,1032.9,5.1,0.0
1196,2024-12-29T20:00,4.8,92,1033.1,4.9,0.0
1197,2024-12-29T21:00,4.6,92,1033.3,5.8,0.0
1198,2024-12-29T22:00,4.4,92,1033.1,6.2,0.0
1199,2024-12-29T23:00,4.2,92,1033.2,5.9,0.0
1200,2024-12-30T00:00,4.2,92,1033.1,5.7,0.0
1201,2024-12-30T01:00,4.6,94,1032.8,5.0,0.0
1202,2024-12-30T02:00,4.4,93,1032.6,5.9,0.0
1203,2024-12-30T03:00,4.0,90,1032.6,7.2,0.0
1204,2024-12-30T04:00,3.4,87,1032.1,8.3,0.0
1205,2024-12-30T05:00,2.9,88,1031.9,7.8,0.0
1206,2024-12-30T06:00,2.5,88,1032.0,6.8,0.0
1207,2024-12-30T07:00,2.3,87,1032.3,6.8,0.0
1208,2024-12-30T08:00,2.0,89,1032.4,5.4,0.0
1209,2024-12-30T09:00,2.3,88,1032.5,4.5,0.0
1210,2024-12-30T10:00,2.8,88,1032.6,4.3,0.0
1211,2024-12-30T11:00,3.4,87,1032.6,4.5,0.0
1212,2024-12-30T12:00,3.7,85,1032.0,6.0,0.0
1213,2024-12-30T13:00,3.7,86,1031.4,4.8,0.0
1214,2024-12-30T14:00,3.9,84,1030.8,3.5,0.0
1215,2024-12-30T15:00,3.8,84,1030.6,3.3,0.0
1216,2024-12-30T16:00,3.8,84,1030.7,3.8,0.0
1217,2024-12-30T17:00,3.6,88,1030.8,3.9,0.0
1218,2024-12-30T18:00,3.6,88,1030.9,4.3,0.0
1219,2024-12-30T19:00,3.5,89,1030.8,5.2,0.0
1220,2024-12-30T20:00,3.4,90,1031.0,6.7,0.0
1221,2024-12-30T21:00,3.4,91,1031.1,7.1,0.0
1222,2024-12-30T22:00,3.5,91,1031.3,5.5,0.0
1223,2024-12-30T23:00,3.6,90,1031.3,5.9,0.0
1224,2024-12-31T00:00,3.8,90,1031.0,8.0,0.0
1225,2024-12-31T01:00,3.6,94,1030.7,8.7,0.0
1226,2024-12-31T02:00,3.1,95,1030.3,7.4,0.0
1227,2024-12-31T03:00,2.3,97,1030.3,8.8,0.0
1228,2024-12-31T04:00,2.0,97,1030.3,9.3,0.0
1229,2024-12-31T05:00,2.2,96,1030.2,9.9,0.0
1230,2024-12-31T06:00,1.8,96,1030.1,9.7,0.0
1231,2024-12-31T07:00,2.3,93,1030.0,10.3,0.0
1232,2024-12-31T08:00,3.4,90,1029.8,12.4,0.0
1233,2024-12-31T09:00,4.7,90,1029.8,13.0,0.0
1234,2024-12-31T10:00,5.8,92,1030.0,14.1,0.0
1235,2024-12-31T11:00,7.2,92,1029.8,14.9,0.0
1236,2024-12-31T12:00,7.7,93,1028.6,16.9,0.0
1237,2024-12-31T13:00,8.6,96,1028.7,12.8,0.1
1238,2024-12-31T14:00,9.4,94,1027.9,16.0,0.0
1239,2024-12-31T15:00,9.3,94,1027.5,18.2,0.1
1240,2024-12-31T16:00,8.8,94,1027.4,20.3,0.1
1241,2024-12-31T17:00,8.3,93,1027.6,20.7,0.0
1242,2024-12-31T18:00,7.7,93,1027.8,20.5,0.0
1243,2024-12-31T19:00,7.4,93,1027.9,20.1,0.0
1244,2024-12-31T20:00,7.3,92,1027.9,19.4,0.0
1245,2024-12-31T21:00,7.3,91,1027.5,19.8,0.0
1246,2024-12-31T22:00,7.4,89,1026.8,20.0,0.0
1247,2024-12-31T23:00,7.5,88,1026.5,19.5,0.0
1248,2025-01-01T00:00,7.8,86,1025.7,19.2,0.0
1249,2025-01-01T01:00,6.5,91,1025.2,18.3,0.0
1250,2025-01-01T02:00,7.1,89,1024.5,18.4,0.0
1251,2025-01-01T03:00,8.0,87,1023.9,19.7,0.0
1252,2025-01-01T04:00,9.0,86,1023.0,21.7,0.0
1253,2025-01-01T05:00,9.2,88,1022.1,22.6,0.0
1254,2025-01-01T06:00,9.4,87,1021.2,24.0,0.0
1255,2025-01-01T07:00,10.0,85,1021.0,25.8,0.0
1256,2025-01-01T08:00,10.3,84,1020.7,26.6,0.0
1257,2025-01-01T09:00,10.7,84,1020.4,27.1,0.0
1258,2025-01-01T10:00,11.2,82,1020.6,27.6,0.0
1259,2025-01-01T11:00,11.8,81,1020.2,28.4,0.0
1260,2025-01-01T12:00,11.9,81,1019.1,30.3,0.0
1261,2025-01-01T13:00,11.7,84,1018.0,30.9,0.0
1262,2025-01-01T14:00,12.0,83,1017.1,31.1,0.0
1263,2025-01-01T15:00,11.7,85,1016.6,31.2,0.1
1264,2025-01-01T16:00,11.7,84,1016.5,30.3,0.0
1265,2025-01-01T17:00,11.4,86,1016.3,30.8,0.0
1266,2025-01-01T18:00,11.5,86,1016.2,28.2,0.0
1267,2025-01-01T19:00,11.7,86,1015.8,28.0,0.0
1268,2025-01-01T20:00,11.7,86,1015.6,28.9,0.1
1269,2025-01-01T21:00,11.6,87,1014.9,29.7,0.1
1270,2025-01-01T22:00,11.8,87,1014.4,29.0,0.2
1271,2025-01-01T23:00,11.3,94,1014.0,31.3,1.3
1272,2025-01-02T00:00,11.4,94,1013.8,26.1,1.9
1273,2025-01-02T01:00,7.2,95,1014.2,16.6,5.1
1274,2025-01-02T02:00,7.1,95,1014.4,14.0,2.6
1275,2025-01-02T03:00,5.8,94,1015.2,14.1,1.9
1276,2025-01-02T04:00,5.8,94,1015.2,10.8,1.7
1277,2025-01-02T05:00,5.6,94,1015.7,7.1,1.3
1278,2025-01-02T06:00,5.6,94,1016.0,5.5,1.0
1279,2025-01-02T07:00,5.6,94,1016.5,5.9,0.6
1280,2025-01-02T08:00,5.5,96,1016.9,6.8,0.3
1281,2025-01-02T09:00,5.7,94,1017.5,8.3,0.0
1282,2025-01-02T10:00,6.0,93,1018.4,7.3,0.0
1283,2025-01-02T11:00,6.7,89,1018.8,9.1,0.0
1284,2025-01-02T12:00,7.4,86,1018.6,11.2,0.0
1285,2025-01-02T13:00,7.6,87,1018.8,11.3,0.0
1286,2025-01-02T14:00,7.9,84,1018.9,10.0,0.0
1287,2025-01-02T15:00,7.7,80,1019.5,10.6,0.0
1288,2025-01-02T16:00,7.0,82,1020.3,8.8,0.0
1289,2025-01-02T17:00,6.4,85,1021.2,8.7,0.0
1290,2025-01-02T18:00,6.0,86,1022.1,8.6,0.0
1291,2025-01-02T19:00,5.5,86,1022.8,10.2,0.0
1292,2025-01-02T20:00,4.9,87,1023.6,8.3,0.0
1293,2025-01-02T21:00,4.4,89,1024.1,7.3,0.0
1294,2025-01-02T22:00,4.0,91,1024.8,7.1,0.0
1295,2025-01-02T23:00,3.8,92,1025.4,7.0,0.0
1296,2025-01-03T00:00,3.5,92,1025.4,7.1,0.0
1297,2025-01-03T01:00,3.2,90,1025.1,7.3,0.0
1298,2025-01-03T02:00,2.9,89,1025.2,6.9,0.0
1299,2025-01-03T03:00,2.6,89,1025.2,7.9,0.0
1300,2025-01-03T04:00,2.2,89,1025.0,7.9,0.0
1301,2025-01-03T05:00,1.7,90,1025.1,7.5,0.0
1302,2025-01-03T06:00,0.9,92,1025.1,7.7,0.0
1303,2025-01-03T07:00,0.4,93,1025.2,8.1,0.0
1304,2025-01-03T08:00,-0.0,93,1025.5,7.3,0.0
1305,2025-01-03T09:00,0.3,93,1025.8,8.2,0.0
1306,2025-01-03T10:00,1.6,89,1026.0,7.1,0.0
1307,2025-01-03T11:00,3.2,83,1026.1,5.9,0.0
1308,2025-01-03T12:00,4.3,73,1025.6,7.7,0.0
1309,2025-01-03T13:00,4.8,70,1025.3,8.2,0.0
1310,2025-01-03T14:00,4.9,68,1024.7,9.6,0.0
1311,2025-01-03T15:00,4.6,70,1024.5,8.8,0.0
1312,2025-01-03T16:00,3.5,77,1024.4,6.9,0.0
1313,2025-01-03T17:00,2.3,82,1024.6,7.0,0.0
1314,2025-01-03T18:00,1.7,84,1024.7,8.9,0.0
1315,2025-01-03T19:00,1.0,86,1024.4,9.4,0.0
1316,2025-01-03T20:00,0.5,88,1024.6,9.4,0.0
1317,2025-01-03T21:00,0.1,89,1024.4,9.7,0.0
1318,2025-01-03T22:00,-0.3,90,1024.1,9.9,0.0
1319,2025-01-03T23:00,-0.8,91,1023.9,10.3,0.0
1320,2025-01-04T00:00,-1.1,91,1023.4,10.4,0.0
1321,2025-01-04T01:00,-1.1,90,1022.3,11.4,0.0
1322,2025-01-04T02:00,-1.3,89,1021.6,11.1,0.0
1323,2025-01-04T03:00,-1.5,88,1020.9,11.8,0.0
1324,2025-01-04T04:00,-1.5,88,1019.6,12.9,0.0
1325,2025-01-04T05:00,-1.5,87,1018.9,12.2,0.0
1326,2025-01-04T06:00,-1.1,86,1018.1,13.1,0.0
1327,2025-01-04T07:00,-0.8,84,1017.5,12.2,0.0
1328,2025-01-04T08:00,-0.8,84,1017.1,12.5,0.0
1329,2025-01-04T09:00,-0.2,83,1015.8,12.0,0.0
1330,2025-01-04T10:00,0.6,82,1015.2,11.8,0.0
1331,2025-01-04T11:00,0.9,84,1014.9,10.4,0.6
1332,2025-01-04T12:00,0.7,92,1013.1,14.4,1.5
1333,2025-01-04T13:00,0.9,88,1011.5,15.3,0.5
1334,2025-01-04T14:00,1.3,92,1009.9,17.5,0.4
1335,2025-01-04T15:00,1.7,95,1008.5,14.8,1.2
1336,2025-01-04T16:00,2.1,96,1007.4,14.8,1.5
1337,2025-01-04T17:00,3.2,97,1006.5,12.1,1.2
1338,2025-01-04T18:00,5.4,98,1005.6,10.5,0.6
1339,2025-01-04T19:00,10.4,96,1004.6,21.7,0.8
1340,2025-01-04T20:00,11.9,95,1004.2,26.8,0.7
1341,2025-01-04T21:00,12.2,94,1004.1,28.0,0.4
1342,2025-01-04T22:00,12.0,95,1004.1,27.2,0.7
1343,2025-01-04T23:00,11.9,94,1004.0,25.8,0.6
1344,2025-01-05T00:00,11.7,95,1003.6,27.7,1.1
1345,2025-01-05T01:00,12.1,94,1002.3,29.4,1.3
1346,2025-01-05T02:00,11.9,95,1001.9,25.1,0.8
1347,2025-01-05T03:00,12.2,93,1001.2,26.6,1.0
1348,2025-01-05T04:00,12.2,94,1000.5,27.6,0.7
1349,2025-01-05T05:00,12.1,93,999.8,27.9,0.6
1350,2025-01-05T06:00,12.1,90,999.2,26.7,0.4
1351,2025-01-05T07:00,12.0,90,998.6,25.4,0.3
1352,2025-01-05T08:00,11.5,92,997.9,25.8,2.6
1353,2025-01-05T09:00,12.0,89,997.6,28.0,0.3
1354,2025-01-05T10:00,12.2,86,997.4,26.4,0.1
1355,2025-01-05T11:00,12.5,85,997.0,26.4,0.2
1356,2025-01-05T12:00,12.9,85,995.9,27.2,0.4
1357,2025-01-05T13:00,12.9,94,994.6,28.8,1.9
1358,2025-01-05T14:00,12.9,92,993.5,26.2,0.6
1359,2025-01-05T15:00,13.2,91,992.8,23.0,0.3
1360,2025-01-05T16:00,13.1,90,992.4,23.1,0.0
1361,2025-01-05T17:00,12.6,90,992.0,21.7,0.2
1362,2025-01-05T18:00,12.4,90,991.2,25.4,0.2
1363,2025-01-05T19:00,12.8,86,990.3,26.4,0.1
1364,2025-01-05T20:00,12.3,87,989.8,24.6,0.1
1365,2025-01-05T21:00,12.9,82,988.8,30.4,0.0
1366,2025-01-05T22:00,13.0,80,987.8,31.0,0.0
1367,2025-01-05T23:00,13.3,77,987.2,32.3,0.0
1368,2025-01-06T00:00,13.4,75,986.4,34.6,0.0
1369,2025-01-06T01:00,12.4,84,985.1,31.0,0.0
1370,2025-01-06T02:00,12.6,81,984.3,29.8,0.0
1371,2025-01-06T03:00,12.7,79,983.4,32.7,0.0
1372,2025-01-06T04:00,12.2,81,982.6,34.4,0.0
1373,2025-01-06T05:00,11.7,84,982.6,34.2,0.1
1374,2025-01-06T06:00,10.1,94,983.6,25.7,1.6
1375,2025-01-06T07:00,8.8,91,985.3,22.7,1.2
1376,2025-01-06T08:00,7.8,89,988.0,22.7,0.1
1377,2025-01-06T09:00,7.6,87,990.5,20.4,0.1
1378,2025-01-06T10:00,7.9,81,992.6,22.9,0.1
1379,2025-01-06T11:00,8.4,73,994.5,24.0,0.0
1380,2025-01-06T12:00,9.0,68,995.5,22.0,0.0
1381,2025-01-06T13:00,8.9,62,997.0,24.5,0.0
1382,2025-01-06T14:00,9.1,62,997.2,21.3,0.0
1383,2025-01-06T15:00,8.2,65,997.9,21.7,0.1
1384,2025-01-06T16:00,7.0,73,998.6,19.8,0.0
1385,2025-01-06T17:00,6.5,77,999.2,19.4,0.0
1386,2025-01-06T18:00,6.2,76,1000.3,19.9,0.0
1387,2025-01-06T19:00,5.8,75,1001.1,18.7,0.0
1388,2025-01-06T20:00,5.3,75,1001.8,18.3,0.0
1389,2025-01-06T21:00,5.0,73,1002.6,18.4,0.0
1390,2025-01-06T22:00,4.8,75,1002.9,18.4,0.0
1391,2025-01-06T23:00,4.6,74,1003.3,19.0,0.0
1392,2025-01-07T00:00,4.6,74,1003.6,19.5,0.0
1393,2025-01-07T01:00,4.6,76,1004.2,19.8,0.0
1394,2025-01-07T02:00,4.2,78,1004.5,17.5,0.0
1395,2025-01-07T03:00,3.8,80,1005.0,15.3,0.0
1396,2025-01-07T04:00,3.7,81,1005.5,13.9,0.0
1397,2025-01-07T05:00,3.2,85,1005.9,13.1,0.0
1398,2025-01-07T06:00,3.1,87,1006.2,13.4,0.0
1399,2025-01-07T07:00,3.1,87,1006.5,13.3,0.0
1400,2025-01-07T08:00,2.9,87,1006.9,12.7,0.0
1401,2025-01-07T09:00,3.6,83,1007.3,13.7,0.0
1402,2025-01-07T10:00,5.3,78,1007.4,11.4,0.0
1403,2025-01-07T11:00,6.7,72,1007.7,12.7,0.0
1404,2025-01-07T12:00,7.3,71,1007.4,12.2,0.0
1405,2025-01-07T13:00,7.4,75,1006.5,11.7,0.0
1406,2025-01-07T14:00,7.3,75,1006.1,12.0,0.0
1407,2025-01-07T15:00,7.1,77,1005.9,11.7,0.0
1408,2025-01-07T16:00,6.7,81,1006.1,9.0,0.0
1409,2025-01-07T17:00,6.2,86,1006.0,7.3,0.0
1410,2025-01-07T18:00,5.9,90,1005.6,7.2,0.2
1411,2025-01-07T19:00,5.6,94,1005.4,3.4,0.1
1412,2025-01-07T20:00,5.6,94,1005.5,3.1,0.0
1413,2025-01-07T21:00,5.5,94,1005.7,0.4,0.0
1414,2025-01-07T22:00,5.2,96,1005.1,1.5,0.0
1415,2025-01-07T23:00,5.0,96,1005.5,4.8,0.0
1416,2025-01-08T00:00,5.1,96,1005.3,3.1,0.0
1417,2025-01-08T01:00,5.1,96,1005.9,4.5,0.0
1418,2025-01-08T02:00,5.1,94,1005.5,3.6,0.0
1419,2025-01-08T03:00,5.0,94,1005.3,7.1,0.0
1420,2025-01-08T04:00,5.0,93,1004.7,8.3,0.2
1421,2025-01-08T05:00,4.8,94,1003.8,10.6,2.3
1422,2025-01-08T06:00,4.7,95,1003.0,12.9,2.1
1423,2025-01-08T07:00,4.6,95,1001.4,17.7,2.5
1424,2025-01-08T08:00,4.6,94,1000.7,18.8,4.3
1425,2025-01-08T09:00,4.8,96,999.3,18.5,5.0
1426,2025-01-08T10:00,5.8,96,997.8,13.9,4.0
1427,2025-01-08T11:00,8.6,95,996.5,15.2,4.6
1428,2025-01-08T12:00,12.3,94,995.7,29.5,1.1
1429,2025-01-08T13:00,12.7,91,994.2,32.7,0.7
1430,2025-01-08T14:00,12.5,91,993.9,32.9,2.0
1431,2025-01-08T15:00,12.6,92,994.6,30.7,0.1
1432,2025-01-08T16:00,12.0,91,995.3,29.5,2.0
1433,2025-01-08T17:00,11.4,91,995.5,26.6,0.0
1434,2025-01-08T18:00,10.3,93,996.2,20.8,0.0
1435,2025-01-08T19:00,10.3,93,996.3,17.3,0.0
1436,2025-01-08T20:00,10.0,94,995.8,19.6,0.2
1437,2025-01-08T21:00,10.5,93,995.7,18.9,0.1
1438,2025-01-08T22:00,10.3,93,995.2,16.4,0.4
1439,2025-01-08T23:00,10.3,96,994.8,16.9,0.7
1440,2025-01-09T00:00,10.4,95,994.6,16.0,0.0
1441,2025-01-09T01:00,10.3,95,993.6,14.1,0.1
1442,2025-01-09T02:00,10.2,97,992.9,11.5,0.5
1443,2025-01-09T03:00,10.1,96,993.4,8.7,0.2
1444,2025-01-09T04:00,9.9,97,994.5,13.0,0.2
1445,2025-01-09T05:00,9.3,96,996.2,16.7,0.0
1446,2025-01-09T06:00,7.4,94,999.1,26.5,0.0
1447,2025-01-09T07:00,6.9,92,1001.8,23.9,0.0
1448,2025-01-09T08:00,6.1,88,1004.8,22.7,0.0
1449,2025-01-09T09:00,5.9,83,1007.5,19.8,0.0
1450,2025-01-09T10:00,6.0,80,1010.0,18.0,0.0
1451,2025-01-09T11:00,6.4,76,1012.1,16.4,0.1
1452,2025-01-09T12:00,6.7,71,1013.3,16.9,0.0
1453,2025-01-09T13:00,7.0,69,1014.5,15.5,0.0
1454,2025-01-09T14:00,7.1,65,1015.7,14.5,0.1
1455,2025-01-09T15:00,7.2,63,1016.7,10.7,0.0
1456,2025-01-09T16:00,6.2,68,1017.1,6.5,0.0
1457,2025-01-09T17:00,5.2,73,1017.8,8.5,0.0
1458,2025-01-09T18:00,5.8,70,1018.7,9.8,0.0
1459,2025-01-09T19:00,5.8,70,1019.6,10.5,0.0
1460,2025-01-09T20:00,5.7,72,1019.9,10.6,0.0
1461,2025-01-09T21:00,5.6,74,1020.1,11.0,0.1
1462,2025-01-09T22:00,4.9,80,1020.4,10.2,0.3
1463,2025-01-09T23:00,4.2,87,1020.5,8.5,0.6
1464,2025-01-10T00:00,3.6,93,1020.0,8.2,1.1
1465,2025-01-10T01:00,2.7,97,1020.0,8.5,1.0
1466,2025-01-10T02:00,1.7,99,1019.2,10.7,1.0
1467,2025-01-10T03:00,1.6,99,1018.4,12.3,1.1
1468,2025-01-10T04:00,1.1,100,1017.7,14.5,1.8
1469,2025-01-10T05:00,0.9,100,1016.5,17.5,2.1
1470,2025-01-10T06:00,0.9,99,1015.7,16.9,2.4
1471,2025-01-10T07:00,1.2,97,1015.3,17.7,1.0
1472,2025-01-10T08:00,1.4,96,1015.3,18.0,0.1
1473,2025-01-10T09:00,1.9,95,1015.3,18.6,0.0
1474,2025-01-10T10:00,2.2,94,1015.3,16.2,0.0
1475,2025-01-10T11:00,2.6,94,1016.1,14.2,0.0
1476,2025-01-10T12:00,3.0,93,1016.1,13.3,0.1
1477,2025-01-10T13:00,3.6,93,1016.5,12.7,0.0
1478,2025-01-10T14:00,3.9,93,1016.3,12.2,0.0
1479,2025-01-10T15:00,4.2,93,1016.6,9.6,0.0
1480,2025-01-10T16:00,4.2,94,1017.3,7.6,0.0
1481,2025-01-10T17:00,4.1,95,1018.1,9.2,0.0
1482,2025-01-10T18:00,4.2,94,1018.9,9.2,0.0
1483,2025-01-10T19:00,4.2,93,1019.4,11.0,0.1
1484,2025-01-10T20:00,4.2,92,1019.7,11.9,0.0
1485,2025-01-10T21:00,4.1,92,1020.0,10.1,0.0
1486,2025-01-10T22:00,4.0,92,1020.6,8.5,0.0
1487,2025-01-10T23:00,4.0,92,1021.2,8.0,0.0
1488,2025-01-11T00:00,4.0,92,1021.5,7.9,0.0
1489,2025-01-11T01:00,4.3,91,1022.4,6.6,0.0
1490,2025-01-11T02:00,4.1,91,1022.7,8.9,0.0
1491,2025-01-11T03:00,4.0,90,1022.9,9.0,0.0
1492,2025-01-11T04:00,4.0,89,1023.1,7.1,0.0
1493,2025-01-11T05:00,3.7,90,1023.5,6.7,0.0
1494,2025-01-11T06:00,3.4,91,1024.7,5.0,0.0
1495,2025-01-11T07:00,3.0,92,1025.6,7.6,0.0
1496,2025-01-11T08:00,2.6,91,1026.2,9.3,0.0
1497,2025-01-11T09:00,2.5,90,1027.3,7.6,0.0
1498,2025-01-11T10:00,2.9,87,1028.3,6.9,0.0
1499,2025-01-11T11:00,3.9,83,1029.0,5.1,0.0
1500,2025-01-11T12:00,4.8,81,1029.4,3.1,0.0
1501,2025-01-11T13:00,6.4,74,1030.3,2.7,0.0
1502,2025-01-11T14:00,6.5,71,1030.3,4.5,0.0
1503,2025-01-11T15:00,6.1,72,1030.4,6.5,0.0
1504,2025-01-11T16:00,5.1,82,1031.2,2.9,0.0
1505,2025-01-11T17:00,3.5,86,1032.2,2.3,0.0
1506,2025-01-11T18:00,3.1,88,1033.0,6.7,0.0
1507,2025-01-11T19:00,2.4,90,1033.2,8.5,0.0
1508,2025-01-11T20:00,1.7,91,1034.0,5.6,0.0
1509,2025-01-11T21:00,0.9,92,1035.3,6.1,0.0
1510,2025-01-11T22:00,0.2,93,1036.0,7.0,0.0
1511,2025-01-11T23:00,-0.5,94,1036.4,7.9,0.0
1512,2025-01-12T00:00,-0.9,94,1036.7,7.4,0.0
1513,2025-01-12T01:00,-0.8,92,1037.3,6.7,0.0
1514,2025-01-12T02:00,-1.1,93,1037.4,8.6,0.0
1515,2025-01-12T03:00,-1.3,93,1037.6,8.1,0.0
1516,2025-01-12T04:00,-1.8,93,1037.5,7.7,0.0
1517,2025-01-12T05:00,-2.1,93,1038.0,6.7,0.0
1518,2025-01-12T06:00,-2.3,94,1038.5,7.2,0.0
1519,2025-01-12T07:00,-2.3,94,1039.3,7.9,0.0
1520,2025-01-12T08:00,-2.1,95,1040.0,8.6,0.0
1521,2025-01-12T09:00,-1.3,95,1040.6,10.3,0.0
1522,2025-01-12T10:00,-0.2,92,1041.0,10.5,0.0
1523,2025-01-12T11:00,1.0,85,1041.1,9.9,0.0
1524,2025-01-12T12:00,2.1,80,1040.8,5.7,0.0
1525,2025-01-12T13:00,2.3,78,1040.9,6.7,0.0
1526,2025-01-12T14:00,2.6,78,1040.9,3.8,0.0
1527,2025-01-12T15:00,2.5,79,1040.9,1.9,0.0
1528,2025-01-12T16:00,1.1,84,1041.1,0.7,0.0
1529,2025-01-12T17:00,-0.6,88,1041.4,2.9,0.0
1530,2025-01-12T18:00,-0.9,90,1041.8,4.2,0.0
1531,2025-01-12T19:00,-1.6,92,1042.1,4.7,0.0
1532,2025-01-12T20:00,-1.7,92,1042.2,5.9,0.0
1533,2025-01-12T21:00,-1.3,91,1042.2,9.0,0.0
1534,2025-01-12T22:00,-1.0,89,1041.9,10.7,0.0
1535,2025-01-12T23:00,-1.2,89,1041.6,9.1,0.0
1536,2025-01-13T00:00,-2.0,90,1041.7,3.3,0.0
1537,2025-01-13T01:00,-1.9,91,1041.7,2.1,0.0
1538,2025-01-13T02:00,-2.2,93,1041.4,3.5,0.0
1539,2025-01-13T03:00,-2.2,93,1041.1,6.2,0.0
1540,2025-01-13T04:00,-2.2,93,1040.9,6.7,0.0
1541,2025-01-13T05:00,-2.2,94,1040.7,6.3,0.0
1542,2025-01-13T06:00,-2.4,94,1040.9,5.9,0.0
1543,2025-01-13T07:00,-3.1,94,1040.9,5.7,0.0
1544,2025-01-13T08:00,-2.6,93,1040.9,7.4,0.0
1545,2025-01-13T09:00,-1.2,90,1040.9,8.3,0.0
1546,2025-01-13T10:00,0.6,84,1040.9,5.3,0.0
1547,2025-01-13T11:00,2.1,76,1040.7,4.1,0.0
1548,2025-01-13T12:00,3.0,71,1039.9,5.0,0.0
1549,2025-01-13T13:00,3.8,72,1039.3,4.7,0.0
1550,2025-01-13T14:00,4.0,73,1038.9,4.7,0.0
1551,2025-01-13T15:00,3.6,77,1038.9,4.6,0.0
1552,2025-01-13T16:00,1.8,84,1039.0,4.8,0.0
1553,2025-01-13T17:00,0.5,86,1038.7,6.2,0.0
1554,2025-01-13T18:00,-0.8,89,1038.8,4.5,0.0
1555,2025-01-13T19:00,-0.9,90,1038.9,5.0,0.0
1556,2025-01-13T20:00,-1.3,90,1038.5,8.1,0.0
1557,2025-01-13T21:00,-1.7,90,1038.7,5.4,0.0
1558,2025-01-13T22:00,-2.0,90,1038.8,5.4,0.0
1559,2025-01-13T23:00,-2.2,89,1038.5,5.6,0.0
1560,2025-01-14T00:00,-2.7,90,1038.1,4.3,0.0
